"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","tz_cd"
"USGS","01306000",1981-06-16,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.6,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-06-16 18:00:00,"UTC"
"USGS","01306000",1981-09-14,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.6,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-09-14 18:00:00,"UTC"
"USGS","01306000",1981-12-07,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.8,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-12-07 18:00:00,"UTC"
"USGS","01306000",1982-03-01,"11:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-03-01 16:00:00,"UTC"
"USGS","01306000",1982-06-01,"11:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.6,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-06-01 16:00:00,"UTC"
"USGS","01306000",1982-09-08,"12:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.1,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-09-08 17:00:00,"UTC"
"USGS","01306000",1982-12-08,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.8,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-12-08 18:00:00,"UTC"
"USGS","01306000",1983-03-15,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.8,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-03-15 18:00:00,"UTC"
"USGS","01306000",1983-06-14,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.1,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-06-14 18:00:00,"UTC"
"USGS","01306000",1983-09-13,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.1,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-09-13 18:00:00,"UTC"
"USGS","01306000",1983-12-19,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.4,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-12-19 18:00:00,"UTC"
"USGS","01306000",1984-04-09,"11:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.2,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1984-04-09 16:00:00,"UTC"
"USGS","01306000",1984-06-12,"12:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.7,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1984-06-12 17:00:00,"UTC"
"USGS","01306000",1984-09-02,"11:55",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.8,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1984-09-02 16:55:00,"UTC"
"USGS","01306000",1984-12-10,"13:15",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00620",NA,2.4,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1984-12-10 18:15:00,"UTC"
"USGS","01306000",1985-03-18,"13:14",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00620",NA,2.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1985-03-18 18:14:00,"UTC"
"USGS","01306000",1985-06-03,"10:51",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00620",NA,2.2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1985-06-03 15:51:00,"UTC"
"USGS","01306000",1985-09-03,"14:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00620",NA,2.2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1985-09-03 19:00:00,"UTC"
"USGS","01306000",1985-12-09,"13:15",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00620",NA,2.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1985-12-09 18:15:00,"UTC"
"USGS","01306000",1986-03-17,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00620",NA,2.1,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-03-17 18:00:00,"UTC"
"USGS","01306000",1986-06-11,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00620",NA,1.9,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-06-11 18:00:00,"UTC"
"USGS","01306000",1986-09-08,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00620",NA,2.1,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-09-08 18:00:00,"UTC"
"USGS","01306000",1986-12-02,"13:04",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00620",NA,2.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-12-02 18:04:00,"UTC"
"USGS","01306000",1987-03-05,"13:01",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00620",NA,2.4,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-03-05 18:01:00,"UTC"
"USGS","01306000",1987-06-09,"13:10",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00620",NA,1.9,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-06-09 18:10:00,"UTC"
"USGS","01306000",1987-09-24,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00620",NA,2.5,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-09-24 18:00:00,"UTC"
"USGS","01306000",1987-12-14,"12:30",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00620",NA,2.7,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-12-14 17:30:00,"UTC"
"USGS","01306000",1988-03-22,NA,NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00620",NA,2.5,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01306000",1988-06-21,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00620",NA,1.5,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1988-06-21 18:00:00,"UTC"
"USGS","01306000",1988-12-13,NA,NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.4,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","01306000",1989-04-18,"12:10",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.4,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-04-18 17:10:00,"UTC"
"USGS","01306000",1989-06-27,"10:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,2.2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-06-27 15:00:00,"UTC"
"USGS","01306000",1989-10-04,"14:35",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-10-04 19:35:00,"UTC"
"USGS","01306000",1994-01-03,"11:25",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,3.2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-01-03 16:25:00,"UTC"
"USGS","01306000",1994-04-04,"11:30",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2.8,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-04-04 16:30:00,"UTC"
"USGS","01306000",1994-05-24,"11:30",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2.6,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-05-24 16:30:00,"UTC"
"USGS","01306000",1994-10-05,"13:15",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2.6,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-10-05 18:15:00,"UTC"
"USGS","01306000",1994-12-21,"08:45",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2.7,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-12-21 13:45:00,"UTC"
"USGS","01306000",1995-02-27,"08:45",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-02-27 13:45:00,"UTC"
"USGS","01306000",1995-05-08,"11:15",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-05-08 16:15:00,"UTC"
"USGS","01306000",1995-08-08,"10:00",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,1.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-08-08 15:00:00,"UTC"
"USGS","01306000",1995-12-04,"12:15",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2.9,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-12-04 17:15:00,"UTC"
"USGS","01306000",1996-02-26,"12:30",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2.8,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-02-26 17:30:00,"UTC"
"USGS","01306000",1996-05-13,"11:45",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2.5,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-05-13 16:45:00,"UTC"
"USGS","01306000",1996-08-12,"12:15",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1996-08-12 17:15:00,"UTC"
"USGS","01306495",1968-10-18,"10:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1968-10-18 15:00:00,"UTC"
"USGS","01306495",1969-05-13,"12:45",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.633,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1969-05-13 17:45:00,"UTC"
"USGS","01306495",1974-01-07,"12:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.99,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-01-07 17:15:00,"UTC"
"USGS","01306495",1974-04-03,"10:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-04-03 15:30:00,"UTC"
"USGS","01306495",1974-06-26,"12:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.1,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-06-26 17:30:00,"UTC"
"USGS","01306495",1974-10-25,"10:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,3.2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1974-10-25 15:00:00,"UTC"
"USGS","01306495",1975-01-02,"14:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.99,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1975-01-02 19:00:00,"UTC"
"USGS","01306495",1975-04-01,"11:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.1,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1975-04-01 16:00:00,"UTC"
"USGS","01306495",1975-06-24,"11:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.77,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1975-06-24 16:15:00,"UTC"
"USGS","01306495",1975-10-03,"09:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.99,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1975-10-03 14:30:00,"UTC"
"USGS","01306495",1976-01-06,"10:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.4,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1976-01-06 15:00:00,"UTC"
"USGS","01306495",1976-03-22,"11:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1976-03-22 16:00:00,"UTC"
"USGS","01306495",1976-06-22,"14:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.97,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1976-06-22 19:15:00,"UTC"
"USGS","01306495",1976-09-22,"12:00",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.99,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1976-09-22 17:00:00,"UTC"
"USGS","01306495",1978-12-20,"08:30",NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.4,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-12-20 13:30:00,"UTC"
"USGS","01306495",1979-06-13,"13:15",NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,1.6,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-06-13 18:15:00,"UTC"
"USGS","01306495",1988-03-24,"11:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.9,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1988-03-24 16:00:00,"UTC"
"USGS","01306495",1988-06-22,"14:20",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1988-06-22 19:20:00,"UTC"
"USGS","01306495",1989-01-10,"11:30",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.9,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-01-10 16:30:00,"UTC"
"USGS","01306495",1989-06-27,"14:15",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00620",NA,1.8,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-06-27 19:15:00,"UTC"
"USGS","01306495",1994-04-06,"10:30",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2.7,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-04-06 15:30:00,"UTC"
"USGS","01306495",1994-05-25,"10:15",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2.3,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-05-25 15:15:00,"UTC"
"USGS","01306495",1994-10-06,"10:15",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2.5,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-10-06 15:15:00,"UTC"
"USGS","01306495",1994-12-21,"10:00",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2.5,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1994-12-21 15:00:00,"UTC"
"USGS","01306495",1995-02-15,"10:30",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2.5,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-02-15 15:30:00,"UTC"
"USGS","01306495",1995-04-26,"11:00",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,2.2,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-04-26 16:00:00,"UTC"
"USGS","01306495",1995-08-14,"11:30",NA,NA,"T","NY-SCDH","WS","443600340",NA,NA,NA,"A","9","9",NA,"00620",NA,1.7,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1995-08-14 16:30:00,"UTC"
