"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","sample_end_dateTime","tz_cd"
"USGS","04240145",1982-06-16,"07:22",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.03,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-06-16 12:22:00,NA,"UTC"
"USGS","04240145",1982-06-16,"07:25",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-06-16 12:25:00,NA,"UTC"
"USGS","04240145",1982-06-16,"07:27",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.035,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-06-16 12:27:00,NA,"UTC"
"USGS","04240145",1982-06-16,"07:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-06-16 12:30:00,NA,"UTC"
"USGS","04240145",1982-06-16,"07:32",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.035,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-06-16 12:32:00,NA,"UTC"
"USGS","04240145",1982-06-17,"07:45",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.04,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-06-17 12:45:00,NA,"UTC"
"USGS","04240145",1982-06-29,"07:05",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.04,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-06-29 12:05:00,NA,"UTC"
"USGS","04240145",1982-06-29,"07:40",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.04,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-06-29 12:40:00,NA,"UTC"
"USGS","04240145",1982-06-29,"10:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.05,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-06-29 15:30:00,NA,"UTC"
"USGS","04240145",1982-06-29,"13:15",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.05,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-06-29 18:15:00,NA,"UTC"
"USGS","04240145",1982-06-29,"16:50",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.05,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-06-29 21:50:00,NA,"UTC"
"USGS","04240145",1982-06-30,"06:45",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.03,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-06-30 11:45:00,NA,"UTC"
"USGS","04240145",1982-07-13,"07:15",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.03,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-07-13 12:15:00,NA,"UTC"
"USGS","04240145",1982-07-13,"07:20",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.025,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-07-13 12:20:00,NA,"UTC"
"USGS","04240145",1982-07-13,"11:15",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.05,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-07-13 16:15:00,NA,"UTC"
"USGS","04240145",1982-07-28,"09:25",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.075,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-07-28 14:25:00,NA,"UTC"
"USGS","04240145",1982-08-11,"07:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.04,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-08-11 12:30:00,NA,"UTC"
"USGS","04240145",1982-08-25,"07:15",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.055,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-08-25 12:15:00,NA,"UTC"
"USGS","04240145",1982-08-25,"07:20",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.05,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-08-25 12:20:00,NA,"UTC"
"USGS","04240145",1982-09-21,"07:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.055,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-09-21 12:30:00,NA,"UTC"
"USGS","04240145",1982-10-06,"07:35",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.045,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-10-06 12:35:00,NA,"UTC"
"USGS","04240145",1982-10-26,"09:05",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.045,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-10-26 14:05:00,NA,"UTC"
"USGS","04240145",1982-11-09,"08:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-11-09 13:30:00,NA,"UTC"
"USGS","04240145",1982-12-01,"08:15",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.02,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-12-01 13:15:00,NA,"UTC"
"USGS","04240145",1982-12-14,"08:40",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.02,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-12-14 13:40:00,NA,"UTC"
"USGS","04240145",1982-12-14,"08:42",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-12-14 13:42:00,NA,"UTC"
"USGS","04240145",1982-12-14,"08:45",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.03,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-12-14 13:45:00,NA,"UTC"
"USGS","04240145",1982-12-14,"08:47",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-12-14 13:47:00,NA,"UTC"
"USGS","04240145",1982-12-14,"08:50",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.03,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-12-14 13:50:00,NA,"UTC"
"USGS","04240145",1982-12-14,"08:52",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-12-14 13:52:00,NA,"UTC"
"USGS","04240145",1982-12-14,"08:55",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.03,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-12-14 13:55:00,NA,"UTC"
"USGS","04240145",1982-12-14,"08:57",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-12-14 13:57:00,NA,"UTC"
"USGS","04240145",1983-01-04,"08:35",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-01-04 13:35:00,NA,"UTC"
"USGS","04240145",1983-01-24,"09:00",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.006,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-01-24 14:00:00,NA,"UTC"
"USGS","04240145",1983-01-24,"09:05",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.004,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-01-24 14:05:00,NA,"UTC"
"USGS","04240145",1983-02-03,"09:20",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.013,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-02-03 14:20:00,NA,"UTC"
"USGS","04240145",1983-02-04,"08:15",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.015,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-02-04 13:15:00,NA,"UTC"
"USGS","04240145",1983-02-15,"09:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-02-15 14:30:00,NA,"UTC"
"USGS","04240145",1983-02-28,"08:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.001,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-02-28 13:30:00,NA,"UTC"
"USGS","04240145",1983-03-22,"09:20",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-03-22 14:20:00,NA,"UTC"
"USGS","04240145",1983-03-22,"09:22",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.001,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-03-22 14:22:00,NA,"UTC"
"USGS","04240145",1983-03-22,"09:25",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-03-22 14:25:00,NA,"UTC"
"USGS","04240145",1983-03-22,"09:27",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.004,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-03-22 14:27:00,NA,"UTC"
"USGS","04240145",1983-03-22,"09:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-03-22 14:30:00,NA,"UTC"
"USGS","04240145",1983-03-22,"09:32",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-03-22 14:32:00,NA,"UTC"
"USGS","04240145",1983-03-22,"09:35",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-03-22 14:35:00,NA,"UTC"
"USGS","04240145",1983-03-22,"09:37",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-03-22 14:37:00,NA,"UTC"
"USGS","04240145",1983-04-14,"08:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.004,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-04-14 13:30:00,NA,"UTC"
"USGS","04240145",1983-04-15,"11:25",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.007,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-04-15 16:25:00,NA,"UTC"
"USGS","04240145",1983-04-15,"13:40",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.005,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-04-15 18:40:00,NA,"UTC"
"USGS","04240145",1983-04-16,"07:50",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.005,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-04-16 12:50:00,NA,"UTC"
"USGS","04240145",1983-04-25,"07:45",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.015,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-04-25 12:45:00,NA,"UTC"
"USGS","04240145",1983-04-26,"07:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.017,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-04-26 12:30:00,NA,"UTC"
"USGS","04240145",1983-04-27,"07:00",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.007,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-04-27 12:00:00,NA,"UTC"
"USGS","04240145",1983-05-05,"07:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.015,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-05-05 12:30:00,NA,"UTC"
"USGS","04240145",1983-05-18,"08:10",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.005,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-05-18 13:10:00,NA,"UTC"
"USGS","04240145",1983-06-07,"07:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.001,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-06-07 12:30:00,NA,"UTC"
"USGS","04240145",1983-06-21,"07:45",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.016,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-06-21 12:45:00,NA,"UTC"
"USGS","04240145",1983-06-21,"07:50",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.02,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-06-21 12:50:00,NA,"UTC"
"USGS","04240145",1983-07-12,"07:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.005,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-07-12 12:30:00,NA,"UTC"
"USGS","04240145",1983-08-02,"09:15",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.015,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-08-02 14:15:00,NA,"UTC"
"USGS","04240145",1983-08-02,"09:17",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","7","9",NA,"00666",NA,0.03,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-08-02 14:17:00,NA,"UTC"
"USGS","04240145",1983-08-02,"09:20",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.004,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-08-02 14:20:00,NA,"UTC"
"USGS","04240145",1983-08-02,"09:22",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","7","9",NA,"00666",NA,0.03,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-08-02 14:22:00,NA,"UTC"
"USGS","04240145",1983-08-02,"09:25",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.015,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-08-02 14:25:00,NA,"UTC"
"USGS","04240145",1983-08-02,"09:27",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","7","9",NA,"00666",NA,0.02,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-08-02 14:27:00,NA,"UTC"
"USGS","04240145",1983-08-02,"09:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.007,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-08-02 14:30:00,NA,"UTC"
"USGS","04240145",1983-08-02,"09:32",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","7","9",NA,"00666",NA,0.03,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-08-02 14:32:00,NA,"UTC"
"USGS","04240145",1983-08-23,"07:40",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.005,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-08-23 12:40:00,NA,"UTC"
"USGS","04240145",1983-09-08,"07:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.011,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-09-08 12:30:00,NA,"UTC"
"USGS","04240145",1983-09-27,"07:45",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.007,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-09-27 12:45:00,NA,"UTC"
"USGS","04240145",1983-09-27,"07:47",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.05,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-09-27 12:47:00,NA,"UTC"
"USGS","04240145",1983-09-27,"07:50",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.016,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-09-27 12:50:00,NA,"UTC"
"USGS","04240145",1983-09-27,"07:52",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","7","9",NA,"00666",NA,0.04,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-09-27 12:52:00,NA,"UTC"
"USGS","04240145",1983-09-27,"07:55",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.004,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-09-27 12:55:00,NA,"UTC"
"USGS","04240145",1983-09-27,"07:57",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","7","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-09-27 12:57:00,NA,"UTC"
"USGS","04240145",1983-09-27,"08:00",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.017,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-09-27 13:00:00,NA,"UTC"
"USGS","04240145",1983-09-27,"08:02",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","7","9",NA,"00666",NA,0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-09-27 13:02:00,NA,"UTC"
"USGS","04240145",1983-10-18,"07:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.007,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1983-10-18 12:30:00,NA,"UTC"
"USGS","04240145",2008-07-21,"13:00",NA,NA,"K","USGS-WRD","WS",NA,NA,NA,NA,"4","9","9",NA,"00666",NA,0.007,NA,"CL020","R",0.006,"LRL",NA,NA,NA,"PELD210B",20080730,NA,"USGSNWQL","EST","EST",2008-07-21 18:00:00,NA,"UTC"
"USGS","04240145",2008-08-15,"07:25",NA,NA,"K","USGS-WRD","WS",NA,NA,NA,NA,"9","9","9",NA,"00666","E",0.004,"n","CL020","R",0.006,"LRL",NA,NA,NA,"PELD238A",20080826,NA,"USGSNWQL","EST","EST",2008-08-15 12:25:00,NA,"UTC"
"USGS","04240145",2008-09-11,"07:20",NA,NA,"K","USGS-WRD","WS",NA,NA,NA,NA,"9","9","9","L-2590053 Received September 13, 2008","00666","E",0.004,"n","CL020","R",0.006,"LRL",NA,NA,NA,"PELD266C",20080930,NA,"USGSNWQL","EST","EST",2008-09-11 12:20:00,NA,"UTC"
"USGS","04240145",2008-10-16,"08:45",NA,NA,"K","USGS-WRD","WS",NA,NA,NA,NA,"8","9","J","L-2940037 Received October 18,2009","00666",NA,0.01,NA,"CL020","R",0.006,"LRL",NA,NA,NA,"PELD296A",20081023,NA,"USGSNWQL","EST","EST",2008-10-16 13:45:00,NA,"UTC"
"USGS","04240145",2008-12-10,"08:50",NA,NA,"K","USGS-WRD","WS",NA,NA,NA,NA,"7","9","4",NA,"00666",NA,0.009,NA,"CL020","R",0.006,"LRL",NA,NA,NA,"PELD005B",20090108,NA,"USGSNWQL","EST","EST",2008-12-10 13:50:00,NA,"UTC"
"USGS","04240145",2008-12-10,"16:15",NA,NA,"K","USGS-WRD","WS",NA,NA,NA,NA,"5","9","4",NA,"00666",NA,0.007,NA,"CL020","R",0.006,"LRL",NA,NA,NA,"PELD005B",20090108,NA,"USGSNWQL","EST","EST",2008-12-10 21:15:00,NA,"UTC"
"USGS","04240150",1981-10-28,"10:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.51,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-10-28 15:30:00,NA,"UTC"
"USGS","04240150",1981-12-15,"11:00",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.05,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1981-12-15 16:00:00,NA,"UTC"
"USGS","04240150",1982-02-17,"10:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.06,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-02-17 15:30:00,NA,"UTC"
"USGS","04240150",1982-03-02,"11:20",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.055,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-03-02 16:20:00,NA,"UTC"
"USGS","04240150",1982-03-10,"13:00",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.105,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-03-10 18:00:00,NA,"UTC"
"USGS","04240150",1982-03-12,"12:15",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.13,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-03-12 17:15:00,NA,"UTC"
"USGS","04240150",1982-03-13,"13:00",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.47,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-03-13 18:00:00,NA,"UTC"
"USGS","04240150",1982-03-14,"12:40",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.14,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-03-14 17:40:00,NA,"UTC"
"USGS","04240150",1982-03-16,"11:25",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.135,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-03-16 16:25:00,NA,"UTC"
"USGS","04240150",1982-03-17,"10:30",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.11,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-03-17 15:30:00,NA,"UTC"
"USGS","04240150",1982-03-17,"13:45",NA,NA,"T","USGS-WRD","WS","WRI864026",NA,NA,NA,"A","9","9",NA,"00666",NA,0.12,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1982-03-17 18:45:00,NA,"UTC"
